order_item_id,order_id,product_id,quantity,unit_price,Total_Amount
OD023673,O007850,P0016,2,281.57,563.14
OD023674,O007850,P0015,3,331.94,995.82
OD023675,O007850,P0091,5,72.63,363.15
OD023676,O007850,P0057,5,102.15,510.75
OD023677,O007851,P0075,3,334.61,1003.83
OD023678,O007851,P0049,2,325.13,650.26
OD023679,O007851,P0031,4,407.42,1629.68
OD023680,O007852,P0014,4,115.44,461.76
OD023681,O007852,P0054,4,469.59,1878.36
OD023682,O007852,P0019,2,408.53,817.06
OD023683,O007853,P0078,4,240.25,961
OD023684,O007853,P0049,1,325.13,325.13
OD023685,O007853,P0021,1,406.79,406.79
OD023686,O007853,P0072,2,472.6,945.2
OD023687,O007853,P0086,2,125.27,250.54
OD023688,O007854,P0051,1,197.69,197.69
OD023689,O007854,P0055,1,331.06,331.06
OD023690,O007854,P0058,5,369.98,1849.9
OD023691,O007855,P0015,3,331.94,995.82
OD023692,O007855,P0001,5,326.92,1634.6
OD023693,O007855,P0035,5,201.7,1008.5
OD023694,O007855,P0101,5,25.51,127.55
OD023695,O007856,P0061,1,494.97,494.97
OD023696,O007857,P0023,2,183.32,366.64
OD023697,O007857,P0011,1,124.95,124.95
OD023698,O007858,P0005,4,373.51,1494.04
OD023699,O007858,P0025,1,479.46,479.46
OD023700,O007858,P0040,1,297.13,297.13
OD023701,O007859,P0038,4,316.89,1267.56
OD023702,O007859,P0012,3,262.57,787.71
OD023703,O007860,P0053,3,148.15,444.45
OD023704,O007860,P0045,3,58.3,174.9
OD023705,O007860,P0047,1,68.48,68.48
OD023706,O007861,P0032,3,370.27,1110.81
OD023707,O007861,P0027,3,64.52,193.56
OD023708,O007862,P0097,1,498.14,498.14
OD023709,O007862,P0039,3,433.62,1300.86
OD023710,O007862,P0096,4,203.18,812.72
OD023711,O007862,P0080,4,138.38,553.52
OD023712,O007863,P0089,2,63.64,127.28
OD023713,O007864,P0030,4,309.79,1239.16
OD023714,O007864,P0066,3,392.48,1177.44
OD023715,O007865,P0043,3,129.39,388.17
OD023716,O007865,P0003,3,152.01,456.03
OD023717,O007865,P0007,2,448.25,896.5
OD023718,O007865,P0058,3,369.98,1109.94
OD023719,O007866,P0084,5,450.95,2254.75
OD023720,O007866,P0001,1,326.92,326.92
OD023721,O007866,P0009,4,222.52,890.08
OD023722,O007867,P0034,4,487.1,1948.4
OD023723,O007867,P0060,5,202.14,1010.7
OD023724,O007867,P0003,4,152.01,608.04
OD023725,O007867,P0051,4,197.69,790.76
OD023726,O007868,P0081,3,289.46,868.38
OD023727,O007868,P0013,3,32.74,98.22
OD023728,O007868,P0027,2,64.52,129.04
OD023729,O007868,P0034,3,487.1,1461.3
OD023730,O007868,P0009,3,222.52,667.56
OD023731,O007869,P0036,3,284.98,854.94
OD023732,O007869,P0099,2,486.12,972.24
OD023733,O007869,P0075,3,334.61,1003.83
OD023734,O007869,P0009,1,222.52,222.52
OD023735,O007870,P0026,1,181.57,181.57
OD023736,O007870,P0045,5,58.3,291.5
OD023737,O007870,P0095,3,50.49,151.47
OD023738,O007871,P0027,3,64.52,193.56
OD023739,O007871,P0077,4,458.98,1835.92
OD023740,O007871,P0020,3,23.12,69.36
OD023741,O007871,P0092,1,321.17,321.17
OD023742,O007872,P0019,1,408.53,408.53
OD023743,O007872,P0059,1,98.43,98.43
OD023744,O007873,P0080,1,138.38,138.38
OD023745,O007873,P0084,2,450.95,901.9
OD023746,O007873,P0075,4,334.61,1338.44
OD023747,O007874,P0097,3,498.14,1494.42
OD023748,O007874,P0031,4,407.42,1629.68
OD023749,O007874,P0067,1,129.94,129.94
OD023750,O007875,P0021,5,406.79,2033.95
OD023751,O007875,P0083,1,300.6,300.6
OD023752,O007875,P0003,4,152.01,608.04
OD023753,O007875,P0047,2,68.48,136.96
OD023754,O007875,P0007,2,448.25,896.5
OD023755,O007876,P0017,2,125.81,251.62
OD023756,O007876,P0041,5,358.19,1790.95
OD023757,O007876,P0075,4,334.61,1338.44
OD023758,O007876,P0029,3,426.8,1280.4
OD023759,O007877,P0089,5,63.64,318.2
OD023760,O007878,P0074,2,171.05,342.1
OD023761,O007878,P0096,5,203.18,1015.9
OD023762,O007878,P0014,2,115.44,230.88
OD023763,O007879,P0023,1,183.32,183.32
OD023764,O007879,P0031,5,407.42,2037.1
OD023765,O007879,P0098,2,273.97,547.94
OD023766,O007879,P0069,5,171.42,857.1
OD023767,O007880,P0015,5,331.94,1659.7
OD023768,O007880,P0054,1,469.59,469.59
OD023769,O007880,P0064,4,348.61,1394.44
OD023770,O007881,P0016,4,281.57,1126.28
OD023771,O007881,P0088,1,264.57,264.57
OD023772,O007881,P0092,4,321.17,1284.68
OD023773,O007881,P0074,5,171.05,855.25
OD023774,O007882,P0019,2,408.53,817.06
OD023775,O007882,P0079,3,147.14,441.42
OD023776,O007882,P0020,5,23.12,115.6
OD023777,O007882,P0031,1,407.42,407.42
OD023778,O007883,P0047,1,68.48,68.48
OD023779,O007883,P0027,3,64.52,193.56
OD023780,O007884,P0056,5,312.38,1561.9
OD023781,O007884,P0022,4,355.11,1420.44
OD023782,O007884,P0092,2,321.17,642.34
OD023783,O007885,P0099,3,486.12,1458.36
OD023784,O007886,P0074,3,171.05,513.15
OD023785,O007887,P0058,1,369.98,369.98
OD023786,O007887,P0086,4,125.27,501.08
OD023787,O007887,P0064,5,348.61,1743.05
OD023788,O007888,P0069,3,171.42,514.26
OD023789,O007888,P0023,3,183.32,549.96
OD023790,O007888,P0010,4,34.3,137.2
OD023791,O007888,P0084,5,450.95,2254.75
OD023792,O007888,P0017,2,125.81,251.62
OD023793,O007889,P0077,1,458.98,458.98
OD023794,O007889,P0063,2,287.34,574.68
OD023795,O007890,P0083,4,300.6,1202.4
OD023796,O007890,P0037,2,418.11,836.22
OD023797,O007890,P0090,2,42.62,85.24
OD023798,O007890,P0085,2,211.71,423.42
OD023799,O007891,P0033,4,277.39,1109.56
OD023800,O007891,P0021,2,406.79,813.58
OD023801,O007892,P0093,1,400.2,400.2
OD023802,O007892,P0028,2,66.42,132.84
OD023803,O007892,P0051,3,197.69,593.07
OD023804,O007892,P0066,3,392.48,1177.44
OD023805,O007892,P0096,1,203.18,203.18
OD023806,O007893,P0067,4,129.94,519.76
OD023807,O007893,P0100,5,433.17,2165.85
OD023808,O007894,P0045,3,58.3,174.9
OD023809,O007894,P0079,4,147.14,588.56
OD023810,O007894,P0001,3,326.92,980.76
OD023811,O007894,P0036,1,284.98,284.98
OD023812,O007895,P0040,1,297.13,297.13
OD023813,O007895,P0028,3,66.42,199.26
OD023814,O007895,P0035,4,201.7,806.8
OD023815,O007895,P0010,5,34.3,171.5
OD023816,O007896,P0050,3,195.12,585.36
OD023817,O007897,P0028,2,66.42,132.84
OD023818,O007897,P0023,2,183.32,366.64
OD023819,O007897,P0075,3,334.61,1003.83
OD023820,O007898,P0085,2,211.71,423.42
OD023821,O007898,P0069,3,171.42,514.26
OD023822,O007898,P0097,3,498.14,1494.42
OD023823,O007899,P0001,5,326.92,1634.6
OD023824,O007899,P0097,4,498.14,1992.56
OD023825,O007899,P0071,4,121.27,485.08
OD023826,O007900,P0064,5,348.61,1743.05
OD023827,O007900,P0018,1,302.85,302.85
OD023828,O007900,P0092,3,321.17,963.51
OD023829,O007901,P0004,1,127.14,127.14
OD023830,O007901,P0055,1,331.06,331.06
OD023831,O007901,P0023,4,183.32,733.28
OD023832,O007901,P0045,2,58.3,116.6
OD023833,O007902,P0039,2,433.62,867.24
OD023834,O007903,P0057,3,102.15,306.45
OD023835,O007903,P0016,5,281.57,1407.85
OD023836,O007903,P0034,4,487.1,1948.4
OD023837,O007903,P0079,2,147.14,294.28
OD023838,O007904,P0017,5,125.81,629.05
OD023839,O007904,P0055,2,331.06,662.12
OD023840,O007904,P0015,1,331.94,331.94
OD023841,O007904,P0045,3,58.3,174.9
OD023842,O007904,P0023,4,183.32,733.28
OD023843,O007905,P0072,1,472.6,472.6
OD023844,O007906,P0003,4,152.01,608.04
OD023845,O007906,P0093,5,400.2,2001
OD023846,O007907,P0066,2,392.48,784.96
OD023847,O007907,P0024,3,94.63,283.89
OD023848,O007907,P0022,2,355.11,710.22
OD023849,O007907,P0005,1,373.51,373.51
OD023850,O007907,P0075,1,334.61,334.61
OD023851,O007908,P0026,3,181.57,544.71
OD023852,O007908,P0082,3,146.12,438.36
OD023853,O007909,P0011,4,124.95,499.8
OD023854,O007909,P0028,5,66.42,332.1
OD023855,O007909,P0007,2,448.25,896.5
OD023856,O007909,P0094,5,222.64,1113.2
OD023857,O007909,P0021,5,406.79,2033.95
OD023858,O007910,P0041,1,358.19,358.19
OD023859,O007910,P0012,1,262.57,262.57
OD023860,O007911,P0022,5,355.11,1775.55
OD023861,O007911,P0062,5,327.2,1636
OD023862,O007912,P0074,3,171.05,513.15
OD023863,O007912,P0066,5,392.48,1962.4
OD023864,O007912,P0068,3,35.41,106.23
OD023865,O007912,P0032,2,370.27,740.54
OD023866,O007913,P0022,1,355.11,355.11
OD023867,O007913,P0039,5,433.62,2168.1
OD023868,O007914,P0030,4,309.79,1239.16
OD023869,O007915,P0014,4,115.44,461.76
OD023870,O007915,P0101,5,25.51,127.55
OD023871,O007915,P0045,3,58.3,174.9
OD023872,O007915,P0007,2,448.25,896.5
OD023873,O007916,P0002,5,32.01,160.05
OD023874,O007916,P0065,3,424.57,1273.71
OD023875,O007916,P0066,5,392.48,1962.4
OD023876,O007916,P0072,2,472.6,945.2
OD023877,O007917,P0042,2,42,84
OD023878,O007917,P0015,2,331.94,663.88
OD023879,O007917,P0046,5,131.74,658.7
OD023880,O007917,P0011,4,124.95,499.8
OD023881,O007917,P0100,4,433.17,1732.68
OD023882,O007918,P0074,5,171.05,855.25
OD023883,O007919,P0074,1,171.05,171.05
OD023884,O007919,P0036,4,284.98,1139.92
OD023885,O007919,P0015,1,331.94,331.94
OD023886,O007920,P0008,4,61.73,246.92
OD023887,O007920,P0031,2,407.42,814.84
OD023888,O007920,P0052,4,120.56,482.24
OD023889,O007920,P0038,2,316.89,633.78
OD023890,O007920,P0065,3,424.57,1273.71
OD023891,O007921,P0097,1,498.14,498.14
OD023892,O007922,P0078,5,240.25,1201.25
OD023893,O007922,P0074,3,171.05,513.15
OD023894,O007922,P0055,5,331.06,1655.3
OD023895,O007923,P0090,5,42.62,213.1
OD023896,O007923,P0018,4,302.85,1211.4
OD023897,O007924,P0081,3,289.46,868.38
OD023898,O007924,P0063,2,287.34,574.68
OD023899,O007924,P0010,5,34.3,171.5
OD023900,O007924,P0043,3,129.39,388.17
OD023901,O007925,P0063,5,287.34,1436.7
OD023902,O007925,P0011,3,124.95,374.85
OD023903,O007925,P0101,4,25.51,102.04
OD023904,O007926,P0006,4,344.82,1379.28
OD023905,O007927,P0095,1,50.49,50.49
OD023906,O007928,P0029,2,426.8,853.6
OD023907,O007928,P0052,3,120.56,361.68
OD023908,O007929,P0015,4,331.94,1327.76
OD023909,O007929,P0081,2,289.46,578.92
OD023910,O007930,P0044,1,158.91,158.91
OD023911,O007931,P0069,4,171.42,685.68
OD023912,O007931,P0093,4,400.2,1600.8
OD023913,O007931,P0070,2,148.52,297.04
OD023914,O007932,P0060,3,202.14,606.42
OD023915,O007932,P0008,3,61.73,185.19
OD023916,O007932,P0049,2,325.13,650.26
OD023917,O007932,P0015,1,331.94,331.94
OD023918,O007932,P0009,1,222.52,222.52
OD023919,O007933,P0080,1,138.38,138.38
OD023920,O007933,P0044,5,158.91,794.55
OD023921,O007933,P0079,2,147.14,294.28
OD023922,O007933,P0033,4,277.39,1109.56
OD023923,O007933,P0077,3,458.98,1376.94
OD023924,O007934,P0043,4,129.39,517.56
OD023925,O007934,P0016,4,281.57,1126.28
OD023926,O007934,P0061,4,494.97,1979.88
OD023927,O007934,P0027,3,64.52,193.56
OD023928,O007934,P0030,5,309.79,1548.95
OD023929,O007935,P0029,4,426.8,1707.2
OD023930,O007935,P0012,3,262.57,787.71
OD023931,O007935,P0028,1,66.42,66.42
OD023932,O007936,P0090,1,42.62,42.62
OD023933,O007937,P0008,2,61.73,123.46
OD023934,O007937,P0015,5,331.94,1659.7
OD023935,O007937,P0014,2,115.44,230.88
OD023936,O007937,P0001,2,326.92,653.84
OD023937,O007937,P0053,3,148.15,444.45
OD023938,O007938,P0050,3,195.12,585.36
OD023939,O007938,P0045,5,58.3,291.5
OD023940,O007939,P0078,5,240.25,1201.25
OD023941,O007939,P0081,4,289.46,1157.84
OD023942,O007939,P0085,5,211.71,1058.55
OD023943,O007939,P0065,3,424.57,1273.71
OD023944,O007939,P0016,3,281.57,844.71
OD023945,O007940,P0077,2,458.98,917.96
OD023946,O007940,P0015,4,331.94,1327.76
OD023947,O007940,P0045,5,58.3,291.5
OD023948,O007940,P0037,5,418.11,2090.55
OD023949,O007941,P0078,5,240.25,1201.25
OD023950,O007941,P0092,5,321.17,1605.85
OD023951,O007941,P0033,2,277.39,554.78
OD023952,O007942,P0079,5,147.14,735.7
OD023953,O007942,P0035,1,201.7,201.7
OD023954,O007942,P0007,5,448.25,2241.25
OD023955,O007943,P0054,5,469.59,2347.95
OD023956,O007944,P0070,2,148.52,297.04
OD023957,O007944,P0012,2,262.57,525.14
OD023958,O007944,P0078,2,240.25,480.5
OD023959,O007944,P0069,1,171.42,171.42
OD023960,O007944,P0090,4,42.62,170.48
OD023961,O007945,P0098,2,273.97,547.94
OD023962,O007945,P0022,1,355.11,355.11
OD023963,O007945,P0050,4,195.12,780.48
OD023964,O007945,P0037,3,418.11,1254.33
OD023965,O007945,P0003,1,152.01,152.01
OD023966,O007946,P0074,3,171.05,513.15
OD023967,O007946,P0073,1,440.66,440.66
OD023968,O007946,P0004,5,127.14,635.7
OD023969,O007946,P0084,1,450.95,450.95
OD023970,O007946,P0056,1,312.38,312.38
OD023971,O007947,P0008,5,61.73,308.65
OD023972,O007948,P0080,1,138.38,138.38
OD023973,O007948,P0049,3,325.13,975.39
OD023974,O007948,P0048,5,153.43,767.15
OD023975,O007948,P0013,2,32.74,65.48
OD023976,O007949,P0043,3,129.39,388.17
OD023977,O007949,P0028,5,66.42,332.1
OD023978,O007949,P0093,3,400.2,1200.6
OD023979,O007949,P0064,3,348.61,1045.83
OD023980,O007950,P0077,1,458.98,458.98
OD023981,O007950,P0025,5,479.46,2397.3
OD023982,O007951,P0050,3,195.12,585.36
OD023983,O007951,P0094,5,222.64,1113.2
OD023984,O007951,P0092,2,321.17,642.34
OD023985,O007951,P0043,3,129.39,388.17
OD023986,O007952,P0019,4,408.53,1634.12
OD023987,O007953,P0066,5,392.48,1962.4
OD023988,O007953,P0094,4,222.64,890.56
OD023989,O007953,P0016,2,281.57,563.14
OD023990,O007953,P0001,2,326.92,653.84
OD023991,O007953,P0061,1,494.97,494.97
OD023992,O007954,P0060,4,202.14,808.56
OD023993,O007954,P0006,5,344.82,1724.1
OD023994,O007954,P0081,1,289.46,289.46
OD023995,O007954,P0028,4,66.42,265.68
OD023996,O007954,P0003,4,152.01,608.04
OD023997,O007955,P0092,3,321.17,963.51
OD023998,O007955,P0023,3,183.32,549.96
OD023999,O007956,P0083,5,300.6,1503
OD024000,O007957,P0095,4,50.49,201.96
OD024001,O007957,P0057,4,102.15,408.6
OD024002,O007958,P0013,4,32.74,130.96
OD024003,O007958,P0070,5,148.52,742.6
OD024004,O007958,P0004,3,127.14,381.42
OD024005,O007959,P0050,1,195.12,195.12
OD024006,O007959,P0060,1,202.14,202.14
OD024007,O007959,P0056,3,312.38,937.14
OD024008,O007960,P0057,2,102.15,204.3
OD024009,O007960,P0053,3,148.15,444.45
OD024010,O007960,P0041,3,358.19,1074.57
OD024011,O007960,P0064,3,348.61,1045.83
OD024012,O007960,P0012,3,262.57,787.71
OD024013,O007961,P0073,5,440.66,2203.3
OD024014,O007961,P0086,4,125.27,501.08
OD024015,O007961,P0046,1,131.74,131.74
OD024016,O007961,P0012,3,262.57,787.71
OD024017,O007962,P0085,3,211.71,635.13
OD024018,O007963,P0039,5,433.62,2168.1
OD024019,O007963,P0083,4,300.6,1202.4
OD024020,O007963,P0040,2,297.13,594.26
OD024021,O007964,P0015,3,331.94,995.82
OD024022,O007964,P0054,2,469.59,939.18
OD024023,O007965,P0075,1,334.61,334.61
OD024024,O007965,P0087,4,498.82,1995.28
OD024025,O007966,P0096,2,203.18,406.36
OD024026,O007966,P0052,3,120.56,361.68
OD024027,O007966,P0063,3,287.34,862.02
OD024028,O007966,P0046,2,131.74,263.48
OD024029,O007967,P0014,3,115.44,346.32
OD024030,O007967,P0099,4,486.12,1944.48
OD024031,O007968,P0064,5,348.61,1743.05
OD024032,O007968,P0002,1,32.01,32.01
OD024033,O007968,P0052,1,120.56,120.56
OD024034,O007968,P0045,2,58.3,116.6
OD024035,O007968,P0101,3,25.51,76.53
OD024036,O007969,P0061,4,494.97,1979.88
OD024037,O007970,P0029,5,426.8,2134
OD024038,O007970,P0042,4,42,168
OD024039,O007970,P0006,5,344.82,1724.1
OD024040,O007970,P0087,1,498.82,498.82
OD024041,O007971,P0018,4,302.85,1211.4
OD024042,O007971,P0019,4,408.53,1634.12
OD024043,O007971,P0059,2,98.43,196.86
OD024044,O007971,P0016,2,281.57,563.14
OD024045,O007971,P0098,5,273.97,1369.85
OD024046,O007972,P0024,1,94.63,94.63
OD024047,O007972,P0054,4,469.59,1878.36
OD024048,O007972,P0001,4,326.92,1307.68
OD024049,O007973,P0044,2,158.91,317.82
OD024050,O007973,P0043,2,129.39,258.78
OD024051,O007973,P0065,4,424.57,1698.28
OD024052,O007973,P0009,1,222.52,222.52
OD024053,O007974,P0018,1,302.85,302.85
OD024054,O007974,P0058,5,369.98,1849.9
OD024055,O007974,P0001,2,326.92,653.84
OD024056,O007975,P0083,2,300.6,601.2
OD024057,O007975,P0100,1,433.17,433.17
OD024058,O007976,P0088,3,264.57,793.71
OD024059,O007976,P0029,4,426.8,1707.2
OD024060,O007976,P0006,4,344.82,1379.28
OD024061,O007977,P0013,3,32.74,98.22
OD024062,O007977,P0070,2,148.52,297.04
OD024063,O007977,P0099,2,486.12,972.24
OD024064,O007977,P0092,1,321.17,321.17
OD024065,O007978,P0052,5,120.56,602.8
OD024066,O007978,P0038,2,316.89,633.78
OD024067,O007978,P0090,3,42.62,127.86
OD024068,O007979,P0059,5,98.43,492.15
OD024069,O007979,P0044,3,158.91,476.73
OD024070,O007979,P0025,5,479.46,2397.3
OD024071,O007979,P0088,2,264.57,529.14
OD024072,O007979,P0014,2,115.44,230.88
OD024073,O007980,P0073,3,440.66,1321.98
OD024074,O007980,P0020,2,23.12,46.24
OD024075,O007980,P0015,5,331.94,1659.7
OD024076,O007981,P0047,1,68.48,68.48
OD024077,O007981,P0067,4,129.94,519.76
OD024078,O007981,P0060,4,202.14,808.56
OD024079,O007982,P0027,1,64.52,64.52
OD024080,O007982,P0092,4,321.17,1284.68
OD024081,O007982,P0007,5,448.25,2241.25
OD024082,O007982,P0017,5,125.81,629.05
OD024083,O007982,P0021,1,406.79,406.79
OD024084,O007983,P0066,2,392.48,784.96
OD024085,O007984,P0044,1,158.91,158.91
OD024086,O007984,P0063,2,287.34,574.68
OD024087,O007984,P0034,3,487.1,1461.3
OD024088,O007985,P0014,5,115.44,577.2
OD024089,O007985,P0070,2,148.52,297.04
OD024090,O007986,P0084,1,450.95,450.95
OD024091,O007987,P0092,3,321.17,963.51
OD024092,O007987,P0010,3,34.3,102.9
OD024093,O007987,P0076,4,209.9,839.6
OD024094,O007987,P0039,4,433.62,1734.48
OD024095,O007987,P0035,4,201.7,806.8
OD024096,O007988,P0026,1,181.57,181.57
OD024097,O007988,P0053,1,148.15,148.15
OD024098,O007988,P0058,4,369.98,1479.92
OD024099,O007989,P0006,3,344.82,1034.46
OD024100,O007989,P0030,3,309.79,929.37
OD024101,O007990,P0081,4,289.46,1157.84
OD024102,O007991,P0045,2,58.3,116.6
OD024103,O007991,P0080,1,138.38,138.38
OD024104,O007991,P0093,1,400.2,400.2
OD024105,O007991,P0023,2,183.32,366.64
OD024106,O007992,P0023,4,183.32,733.28
OD024107,O007992,P0017,1,125.81,125.81
OD024108,O007992,P0030,4,309.79,1239.16
OD024109,O007993,P0028,2,66.42,132.84
OD024110,O007993,P0085,3,211.71,635.13
OD024111,O007994,P0080,1,138.38,138.38
OD024112,O007994,P0058,1,369.98,369.98
OD024113,O007994,P0081,1,289.46,289.46
OD024114,O007994,P0096,3,203.18,609.54
OD024115,O007994,P0021,2,406.79,813.58
OD024116,O007995,P0097,5,498.14,2490.7
OD024117,O007995,P0002,2,32.01,64.02
OD024118,O007995,P0079,1,147.14,147.14
OD024119,O007995,P0088,4,264.57,1058.28
OD024120,O007996,P0017,1,125.81,125.81
OD024121,O007996,P0007,1,448.25,448.25
OD024122,O007996,P0082,4,146.12,584.48
OD024123,O007997,P0010,1,34.3,34.3
OD024124,O007997,P0006,1,344.82,344.82
OD024125,O007998,P0004,3,127.14,381.42
OD024126,O007999,P0007,3,448.25,1344.75
OD024127,O008000,P0075,4,334.61,1338.44
OD024128,O008000,P0044,5,158.91,794.55
OD024129,O008000,P0050,4,195.12,780.48
OD024130,O008001,P0026,5,181.57,907.85
OD024131,O008002,P0046,2,131.74,263.48
OD024132,O008002,P0027,2,64.52,129.04
OD024133,O008002,P0061,4,494.97,1979.88
OD024134,O008002,P0088,5,264.57,1322.85
OD024135,O008002,P0082,2,146.12,292.24
OD024136,O008003,P0024,3,94.63,283.89
OD024137,O008003,P0095,2,50.49,100.98
OD024138,O008003,P0077,2,458.98,917.96
OD024139,O008003,P0002,3,32.01,96.03
OD024140,O008003,P0022,3,355.11,1065.33
OD024141,O008004,P0099,4,486.12,1944.48
OD024142,O008004,P0053,3,148.15,444.45
OD024143,O008004,P0077,4,458.98,1835.92
OD024144,O008004,P0093,4,400.2,1600.8
OD024145,O008005,P0028,5,66.42,332.1
OD024146,O008005,P0074,2,171.05,342.1
OD024147,O008005,P0046,5,131.74,658.7
OD024148,O008006,P0033,4,277.39,1109.56
OD024149,O008007,P0022,3,355.11,1065.33
OD024150,O008008,P0034,3,487.1,1461.3
OD024151,O008008,P0059,5,98.43,492.15
OD024152,O008009,P0005,4,373.51,1494.04
OD024153,O008009,P0094,5,222.64,1113.2
OD024154,O008009,P0066,1,392.48,392.48
OD024155,O008009,P0034,5,487.1,2435.5
OD024156,O008010,P0028,3,66.42,199.26
OD024157,O008010,P0083,3,300.6,901.8
OD024158,O008011,P0036,3,284.98,854.94
OD024159,O008011,P0059,5,98.43,492.15
OD024160,O008011,P0101,3,25.51,76.53
OD024161,O008012,P0101,5,25.51,127.55
OD024162,O008012,P0086,3,125.27,375.81
OD024163,O008012,P0051,3,197.69,593.07
OD024164,O008013,P0090,3,42.62,127.86
OD024165,O008014,P0081,3,289.46,868.38
OD024166,O008015,P0080,5,138.38,691.9
OD024167,O008015,P0096,1,203.18,203.18
OD024168,O008016,P0092,2,321.17,642.34
OD024169,O008016,P0008,2,61.73,123.46
OD024170,O008016,P0062,5,327.2,1636
OD024171,O008016,P0009,1,222.52,222.52
OD024172,O008017,P0069,4,171.42,685.68
OD024173,O008017,P0017,4,125.81,503.24
OD024174,O008018,P0099,2,486.12,972.24
OD024175,O008019,P0046,2,131.74,263.48
OD024176,O008019,P0042,3,42,126
OD024177,O008019,P0034,5,487.1,2435.5
OD024178,O008019,P0047,1,68.48,68.48
OD024179,O008019,P0095,2,50.49,100.98
OD024180,O008020,P0053,4,148.15,592.6
OD024181,O008021,P0087,5,498.82,2494.1
OD024182,O008021,P0059,5,98.43,492.15
OD024183,O008021,P0072,2,472.6,945.2
OD024184,O008021,P0004,3,127.14,381.42
OD024185,O008021,P0031,4,407.42,1629.68
OD024186,O008022,P0021,3,406.79,1220.37
OD024187,O008022,P0007,2,448.25,896.5
OD024188,O008022,P0092,5,321.17,1605.85
OD024189,O008022,P0062,1,327.2,327.2
OD024190,O008023,P0025,5,479.46,2397.3
OD024191,O008023,P0071,1,121.27,121.27
OD024192,O008023,P0021,5,406.79,2033.95
OD024193,O008023,P0067,2,129.94,259.88
OD024194,O008023,P0088,3,264.57,793.71
OD024195,O008024,P0031,5,407.42,2037.1
OD024196,O008024,P0080,3,138.38,415.14
OD024197,O008024,P0065,3,424.57,1273.71
OD024198,O008024,P0039,1,433.62,433.62
OD024199,O008025,P0051,5,197.69,988.45
OD024200,O008026,P0013,3,32.74,98.22
OD024201,O008026,P0088,4,264.57,1058.28
OD024202,O008026,P0012,2,262.57,525.14
OD024203,O008027,P0099,1,486.12,486.12
OD024204,O008027,P0082,4,146.12,584.48
